timestamp,latitude,longitude
2025-04-18 16:12:04-07:00,37.875967,-122.2601
2025-04-18 16:12:05-07:00,37.875967,-122.260093
2025-04-18 16:12:06-07:00,37.875966,-122.260093
2025-04-18 16:12:07-07:00,37.875961,-122.2601
2025-04-18 16:12:08-07:00,37.875953,-122.260104
2025-04-18 16:12:09-07:00,37.875948,-122.260112
2025-04-18 16:12:10-07:00,37.87595,-122.260115
2025-04-18 16:12:11-07:00,37.875953,-122.260118
2025-04-18 16:12:12-07:00,37.875936,-122.260117
2025-04-18 16:12:13-07:00,37.875939,-122.260113
2025-04-18 16:12:14-07:00,37.875945,-122.260118
2025-04-18 16:12:15-07:00,37.87595,-122.260124
2025-04-18 16:12:16-07:00,37.875956,-122.26013
2025-04-18 16:12:17-07:00,37.875961,-122.260136
2025-04-18 16:12:18-07:00,37.875967,-122.260141
2025-04-18 16:12:19-07:00,37.875972,-122.260147
2025-04-18 16:12:20-07:00,37.87597,-122.260151
2025-04-18 16:12:21-07:00,37.875968,-122.260155
2025-04-18 16:12:22-07:00,37.875966,-122.260159
2025-04-18 16:12:23-07:00,37.875964,-122.260163
2025-04-18 16:12:24-07:00,37.875963,-122.260167
2025-04-18 16:12:25-07:00,37.875961,-122.260171
2025-04-18 16:12:26-07:00,37.875959,-122.260175
2025-04-18 16:12:27-07:00,37.875957,-122.260179
2025-04-18 16:12:28-07:00,37.875955,-122.260183
2025-04-18 16:12:29-07:00,37.875953,-122.260187
2025-04-18 16:12:30-07:00,37.875953,-122.260205
2025-04-18 16:12:31-07:00,37.875956,-122.260206
2025-04-18 16:12:32-07:00,37.87596,-122.260208
2025-04-18 16:12:33-07:00,37.875964,-122.260209
2025-04-18 16:12:34-07:00,37.875967,-122.260211
2025-04-18 16:12:35-07:00,37.875971,-122.260212
2025-04-18 16:12:36-07:00,37.875975,-122.260214
2025-04-18 16:12:37-07:00,37.875978,-122.260215
2025-04-18 16:12:38-07:00,37.875982,-122.260217
2025-04-18 16:12:39-07:00,37.875964,-122.260219
2025-04-18 16:12:40-07:00,37.875967,-122.260207
2025-04-18 16:12:41-07:00,37.87596,-122.260191
2025-04-18 16:12:42-07:00,37.875981,-122.260181
2025-04-18 16:12:43-07:00,37.875972,-122.260183
2025-04-18 16:12:44-07:00,37.875972,-122.26018
2025-04-18 16:12:45-07:00,37.875967,-122.260179
2025-04-18 16:12:46-07:00,37.875967,-122.260179
2025-04-18 16:12:47-07:00,37.875965,-122.260186
2025-04-18 16:12:48-07:00,37.875961,-122.260195
2025-04-18 16:12:49-07:00,37.875944,-122.260225
2025-04-18 16:12:50-07:00,37.875954,-122.260203
2025-04-18 16:12:51-07:00,37.875949,-122.260196
2025-04-18 16:12:52-07:00,37.875951,-122.260192
2025-04-18 16:12:53-07:00,37.875955,-122.260191
2025-04-18 16:12:54-07:00,37.87596,-122.260188
2025-04-18 16:12:55-07:00,37.875955,-122.26019
2025-04-18 16:12:56-07:00,37.875952,-122.260197
2025-04-18 16:12:57-07:00,37.875951,-122.260194
2025-04-18 16:12:58-07:00,37.875951,-122.260204
2025-04-18 16:12:59-07:00,37.875956,-122.260213
2025-04-18 16:13:00-07:00,37.87597,-122.260223
2025-04-18 16:13:01-07:00,37.875972,-122.26025
2025-04-18 16:13:02-07:00,37.875973,-122.260266
2025-04-18 16:13:03-07:00,37.875974,-122.260276
2025-04-18 16:13:04-07:00,37.875968,-122.260284
2025-04-18 16:13:05-07:00,37.875962,-122.26029
2025-04-18 16:13:06-07:00,37.875959,-122.260297
2025-04-18 16:13:07-07:00,37.875957,-122.260301
2025-04-18 16:13:08-07:00,37.875954,-122.260296
2025-04-18 16:13:09-07:00,37.875954,-122.260295
2025-04-18 16:13:10-07:00,37.875956,-122.2603
2025-04-18 16:13:11-07:00,37.875953,-122.260299
2025-04-18 16:13:12-07:00,37.875956,-122.260298
2025-04-18 16:13:13-07:00,37.875959,-122.260304
2025-04-18 16:13:14-07:00,37.875964,-122.260301
2025-04-18 16:13:15-07:00,37.875965,-122.260299
2025-04-18 16:13:16-07:00,37.875962,-122.260302
2025-04-18 16:13:17-07:00,37.875958,-122.260299
2025-04-18 16:13:18-07:00,37.875957,-122.260296
2025-04-18 16:13:19-07:00,37.875957,-122.260289
2025-04-18 16:13:20-07:00,37.875954,-122.260281
2025-04-18 16:13:21-07:00,37.875946,-122.260272
2025-04-18 16:13:22-07:00,37.875946,-122.260272
2025-04-18 16:13:23-07:00,37.875932,-122.260296
2025-04-18 16:13:24-07:00,37.875928,-122.260297
2025-04-18 16:13:25-07:00,37.875911,-122.26029
2025-04-18 16:13:26-07:00,37.875901,-122.260292
2025-04-18 16:13:27-07:00,37.875885,-122.260293
2025-04-18 16:13:28-07:00,37.875872,-122.260299
2025-04-18 16:13:29-07:00,37.875852,-122.260297
2025-04-18 16:13:30-07:00,37.875843,-122.260302
2025-04-18 16:13:31-07:00,37.875835,-122.260306
2025-04-18 16:13:32-07:00,37.875828,-122.260301
2025-04-18 16:13:33-07:00,37.875817,-122.260299
2025-04-18 16:13:34-07:00,37.875807,-122.260299
2025-04-18 16:13:35-07:00,37.875795,-122.260288
2025-04-18 16:13:36-07:00,37.875781,-122.260275
2025-04-18 16:13:37-07:00,37.875774,-122.260262
2025-04-18 16:13:38-07:00,37.875755,-122.260255
2025-04-18 16:13:39-07:00,37.875739,-122.260251
2025-04-18 16:13:40-07:00,37.875731,-122.260247
2025-04-18 16:13:42-07:00,37.875726,-122.260247
2025-04-18 16:13:43-07:00,37.875718,-122.260251
2025-04-18 16:13:44-07:00,37.875704,-122.26025
2025-04-18 16:13:45-07:00,37.875693,-122.260248
2025-04-18 16:13:46-07:00,37.875664,-122.260233
2025-04-18 16:13:47-07:00,37.875657,-122.260231
2025-04-18 16:13:48-07:00,37.875649,-122.260228
2025-04-18 16:13:49-07:00,37.87563,-122.260231
2025-04-18 16:13:50-07:00,37.875619,-122.260211
2025-04-18 16:13:51-07:00,37.875609,-122.260201
2025-04-18 16:13:52-07:00,37.875587,-122.260196
2025-04-18 16:13:53-07:00,37.87556,-122.2602
2025-04-18 16:13:54-07:00,37.875545,-122.260204
2025-04-18 16:13:55-07:00,37.875546,-122.260206
2025-04-18 16:13:56-07:00,37.875536,-122.260213
2025-04-18 16:13:57-07:00,37.875524,-122.260216
2025-04-18 16:13:58-07:00,37.875513,-122.260205
2025-04-18 16:13:59-07:00,37.875493,-122.260202
2025-04-18 16:14:00-07:00,37.875484,-122.2602
2025-04-18 16:14:01-07:00,37.875473,-122.260197
2025-04-18 16:14:02-07:00,37.875464,-122.260197
2025-04-18 16:14:03-07:00,37.875454,-122.260198
2025-04-18 16:14:04-07:00,37.875445,-122.26019
2025-04-18 16:14:05-07:00,37.875432,-122.260192
2025-04-18 16:14:06-07:00,37.87543,-122.260168
2025-04-18 16:14:07-07:00,37.875403,-122.260184
2025-04-18 16:14:08-07:00,37.875392,-122.260197
2025-04-18 16:14:09-07:00,37.875374,-122.260207
2025-04-18 16:14:10-07:00,37.875367,-122.260212
2025-04-18 16:14:11-07:00,37.875359,-122.260218
2025-04-18 16:14:12-07:00,37.875349,-122.260224
2025-04-18 16:14:13-07:00,37.875343,-122.260241
2025-04-18 16:14:14-07:00,37.875326,-122.260236
2025-04-18 16:14:15-07:00,37.875317,-122.26024
2025-04-18 16:14:16-07:00,37.875306,-122.260226
2025-04-18 16:14:17-07:00,37.875299,-122.260213
2025-04-18 16:14:18-07:00,37.875279,-122.260208
2025-04-18 16:14:19-07:00,37.875274,-122.260203
2025-04-18 16:14:20-07:00,37.875268,-122.260199
2025-04-18 16:14:21-07:00,37.875263,-122.260194
2025-04-18 16:14:22-07:00,37.875243,-122.260188
2025-04-18 16:14:23-07:00,37.875228,-122.260187
2025-04-18 16:14:24-07:00,37.875223,-122.26018
2025-04-18 16:14:25-07:00,37.875215,-122.260175
2025-04-18 16:14:26-07:00,37.875206,-122.260168
2025-04-18 16:14:27-07:00,37.875198,-122.260163
2025-04-18 16:14:28-07:00,37.87519,-122.260154
2025-04-18 16:14:29-07:00,37.875182,-122.260139
2025-04-18 16:14:30-07:00,37.875172,-122.260118
2025-04-18 16:14:31-07:00,37.875169,-122.260105
2025-04-18 16:14:32-07:00,37.875177,-122.260105
2025-04-18 16:14:33-07:00,37.875182,-122.260086
2025-04-18 16:14:34-07:00,37.87519,-122.260077
2025-04-18 16:14:35-07:00,37.875188,-122.260052
2025-04-18 16:14:36-07:00,37.875193,-122.260035
2025-04-18 16:14:37-07:00,37.875198,-122.260021
2025-04-18 16:14:38-07:00,37.875202,-122.260006
2025-04-18 16:14:39-07:00,37.875206,-122.259997
2025-04-18 16:14:40-07:00,37.875213,-122.259985
2025-04-18 16:14:41-07:00,37.875222,-122.259965
2025-04-18 16:14:42-07:00,37.875232,-122.259957
2025-04-18 16:14:43-07:00,37.875251,-122.25996
2025-04-18 16:14:44-07:00,37.875254,-122.259951
2025-04-18 16:14:45-07:00,37.875253,-122.259961
2025-04-18 16:14:46-07:00,37.875237,-122.259924
2025-04-18 16:14:47-07:00,37.875225,-122.259886
2025-04-18 16:14:48-07:00,37.875223,-122.259878
2025-04-18 16:14:49-07:00,37.875219,-122.259865
2025-04-18 16:14:50-07:00,37.875215,-122.259853
2025-04-18 16:14:51-07:00,37.875216,-122.259841
2025-04-18 16:14:52-07:00,37.875208,-122.259814
2025-04-18 16:14:53-07:00,37.875206,-122.259802
2025-04-18 16:14:54-07:00,37.875203,-122.259789
2025-04-18 16:14:55-07:00,37.8752,-122.259766
2025-04-18 16:14:56-07:00,37.875201,-122.259753
2025-04-18 16:14:57-07:00,37.875201,-122.25974
2025-04-18 16:14:58-07:00,37.8752,-122.259743
2025-04-18 16:14:59-07:00,37.875204,-122.259732
2025-04-18 16:15:00-07:00,37.875202,-122.259721
2025-04-18 16:15:01-07:00,37.875207,-122.259699
2025-04-18 16:15:02-07:00,37.875213,-122.259688
2025-04-18 16:15:03-07:00,37.875208,-122.259677
2025-04-18 16:15:04-07:00,37.875212,-122.25966
2025-04-18 16:15:05-07:00,37.875212,-122.259647
2025-04-18 16:15:06-07:00,37.875212,-122.259615
2025-04-18 16:15:07-07:00,37.875217,-122.259587
2025-04-18 16:15:08-07:00,37.875217,-122.259577
2025-04-18 16:15:09-07:00,37.875217,-122.259568
2025-04-18 16:15:10-07:00,37.875213,-122.259561
2025-04-18 16:15:11-07:00,37.875219,-122.259548
2025-04-18 16:15:12-07:00,37.875213,-122.259534
2025-04-18 16:15:13-07:00,37.875222,-122.259517
2025-04-18 16:15:14-07:00,37.875226,-122.259503
2025-04-18 16:15:15-07:00,37.875234,-122.259489
2025-04-18 16:15:16-07:00,37.875228,-122.259468
2025-04-18 16:15:17-07:00,37.87522,-122.259443
2025-04-18 16:15:18-07:00,37.875217,-122.259431
2025-04-18 16:15:19-07:00,37.875215,-122.25942
2025-04-18 16:15:20-07:00,37.875221,-122.259402
2025-04-18 16:15:21-07:00,37.875224,-122.259393
2025-04-18 16:15:22-07:00,37.875226,-122.259383
2025-04-18 16:15:23-07:00,37.875228,-122.259374
2025-04-18 16:15:24-07:00,37.875233,-122.259363
2025-04-18 16:15:25-07:00,37.87524,-122.25935
2025-04-18 16:15:26-07:00,37.875248,-122.259345
2025-04-18 16:15:27-07:00,37.875256,-122.259328
2025-04-18 16:15:28-07:00,37.875257,-122.259315
2025-04-18 16:15:29-07:00,37.875253,-122.259303
2025-04-18 16:15:30-07:00,37.875254,-122.259276
2025-04-18 16:15:31-07:00,37.875255,-122.259266
2025-04-18 16:15:32-07:00,37.875257,-122.259256
2025-04-18 16:15:33-07:00,37.875262,-122.259243
2025-04-18 16:15:34-07:00,37.875262,-122.259234
2025-04-18 16:15:35-07:00,37.875262,-122.259222
2025-04-18 16:15:36-07:00,37.875262,-122.259218
2025-04-18 16:15:37-07:00,37.875263,-122.2592
2025-04-18 16:15:38-07:00,37.875266,-122.259183
2025-04-18 16:15:39-07:00,37.87527,-122.25917
2025-04-18 16:15:40-07:00,37.875271,-122.259162
2025-04-18 16:15:41-07:00,37.875275,-122.259151
2025-04-18 16:15:42-07:00,37.875275,-122.259154
2025-04-18 16:15:43-07:00,37.875271,-122.259133
2025-04-18 16:15:44-07:00,37.875271,-122.259118
2025-04-18 16:15:45-07:00,37.875269,-122.259108
2025-04-18 16:15:46-07:00,37.875267,-122.259094
2025-04-18 16:15:48-07:00,37.875272,-122.25905
2025-04-18 16:15:49-07:00,37.87528,-122.25906
2025-04-18 16:15:50-07:00,37.875286,-122.259057
2025-04-18 16:15:51-07:00,37.875292,-122.25904
2025-04-18 16:15:52-07:00,37.875297,-122.259017
2025-04-18 16:15:53-07:00,37.875297,-122.258993
2025-04-18 16:15:54-07:00,37.875295,-122.258984
2025-04-18 16:15:55-07:00,37.875293,-122.258975
2025-04-18 16:15:56-07:00,37.875291,-122.258966
2025-04-18 16:15:57-07:00,37.875295,-122.258932
2025-04-18 16:15:58-07:00,37.875295,-122.25892
2025-04-18 16:15:59-07:00,37.875295,-122.258906
2025-04-18 16:16:00-07:00,37.875293,-122.258892
2025-04-18 16:16:01-07:00,37.875297,-122.258883
2025-04-18 16:16:02-07:00,37.875299,-122.258865
2025-04-18 16:16:03-07:00,37.875297,-122.258844
2025-04-18 16:16:04-07:00,37.875303,-122.258841
2025-04-18 16:16:05-07:00,37.875307,-122.25883
2025-04-18 16:16:06-07:00,37.875312,-122.258811
2025-04-18 16:16:07-07:00,37.875319,-122.2588
2025-04-18 16:16:08-07:00,37.875323,-122.258785
2025-04-18 16:16:09-07:00,37.875324,-122.258768
2025-04-18 16:16:10-07:00,37.875319,-122.258751
2025-04-18 16:16:11-07:00,37.87532,-122.25874
2025-04-18 16:16:12-07:00,37.875323,-122.258732
2025-04-18 16:16:13-07:00,37.875324,-122.258705
2025-04-18 16:16:14-07:00,37.875325,-122.258696
2025-04-18 16:16:15-07:00,37.875325,-122.258686
2025-04-18 16:16:16-07:00,37.875327,-122.258675
2025-04-18 16:16:17-07:00,37.875333,-122.258659
2025-04-18 16:16:18-07:00,37.875337,-122.258649
2025-04-18 16:16:19-07:00,37.875335,-122.258636
2025-04-18 16:16:20-07:00,37.875336,-122.258623
2025-04-18 16:16:21-07:00,37.875335,-122.258606
2025-04-18 16:16:22-07:00,37.875339,-122.258589
2025-04-18 16:16:23-07:00,37.875341,-122.258579
2025-04-18 16:16:24-07:00,37.875345,-122.258568
2025-04-18 16:16:25-07:00,37.875351,-122.258546
2025-04-18 16:16:26-07:00,37.875349,-122.258529
2025-04-18 16:16:27-07:00,37.875352,-122.258515
2025-04-18 16:16:28-07:00,37.875357,-122.258503
2025-04-18 16:16:29-07:00,37.875361,-122.258487
2025-04-18 16:16:30-07:00,37.875372,-122.25848
2025-04-18 16:16:31-07:00,37.875379,-122.25847
2025-04-18 16:16:32-07:00,37.875388,-122.258467
2025-04-18 16:16:33-07:00,37.875392,-122.258466
2025-04-18 16:16:34-07:00,37.875403,-122.258461
2025-04-18 16:16:35-07:00,37.875404,-122.258466
2025-04-18 16:16:36-07:00,37.875412,-122.258464
2025-04-18 16:16:37-07:00,37.875412,-122.258466
2025-04-18 16:16:38-07:00,37.875412,-122.258471
2025-04-18 16:16:39-07:00,37.875412,-122.258472
2025-04-18 16:16:40-07:00,37.875416,-122.258468
2025-04-18 16:16:41-07:00,37.875451,-122.258444
2025-04-18 16:16:42-07:00,37.875449,-122.258459
2025-04-18 16:16:43-07:00,37.875441,-122.258465
2025-04-18 16:16:44-07:00,37.875441,-122.25846
2025-04-18 16:16:45-07:00,37.875446,-122.258457
2025-04-18 16:16:46-07:00,37.875447,-122.258461
2025-04-18 16:16:47-07:00,37.875456,-122.258452
2025-04-18 16:16:48-07:00,37.875454,-122.258453
2025-04-18 16:16:49-07:00,37.875457,-122.258458
2025-04-18 16:16:50-07:00,37.875464,-122.258454
2025-04-18 16:16:51-07:00,37.875464,-122.258457
2025-04-18 16:16:52-07:00,37.875465,-122.258459
2025-04-18 16:16:53-07:00,37.875464,-122.25846
2025-04-18 16:16:54-07:00,37.875459,-122.25846
2025-04-18 16:16:55-07:00,37.875456,-122.258459
2025-04-18 16:16:56-07:00,37.875456,-122.258456
2025-04-18 16:16:57-07:00,37.875453,-122.25846
2025-04-18 16:16:58-07:00,37.875446,-122.258463
2025-04-18 16:16:59-07:00,37.875455,-122.258456
2025-04-18 16:17:00-07:00,37.87545,-122.258452
2025-04-18 16:17:01-07:00,37.875456,-122.258458
2025-04-18 16:17:02-07:00,37.875458,-122.258456
2025-04-18 16:17:03-07:00,37.875458,-122.258457
2025-04-18 16:17:04-07:00,37.875453,-122.258446
2025-04-18 16:17:05-07:00,37.875456,-122.258445
2025-04-18 16:17:06-07:00,37.875459,-122.258443
2025-04-18 16:17:07-07:00,37.875467,-122.258445
2025-04-18 16:17:08-07:00,37.875475,-122.258446
2025-04-18 16:17:09-07:00,37.875476,-122.258451
2025-04-18 16:17:10-07:00,37.875476,-122.258451
2025-04-18 16:17:11-07:00,37.875476,-122.258451
2025-04-18 16:17:12-07:00,37.875476,-122.258451
2025-04-18 16:17:13-07:00,37.875476,-122.258451
2025-04-18 16:17:14-07:00,37.875476,-122.258451
2025-04-18 16:17:15-07:00,37.875478,-122.258455
2025-04-18 16:17:16-07:00,37.875477,-122.258456
2025-04-18 16:17:17-07:00,37.875481,-122.258461
2025-04-18 16:17:18-07:00,37.875484,-122.258439
2025-04-18 16:17:19-07:00,37.875482,-122.258442
2025-04-18 16:17:20-07:00,37.875482,-122.258442
2025-04-18 16:17:21-07:00,37.875481,-122.258424
2025-04-18 16:17:22-07:00,37.875475,-122.258417
2025-04-18 16:17:23-07:00,37.875481,-122.258417
2025-04-18 16:17:24-07:00,37.875481,-122.258419
2025-04-18 16:17:25-07:00,37.875481,-122.258422
2025-04-18 16:17:26-07:00,37.875481,-122.258425
2025-04-18 16:17:27-07:00,37.875481,-122.258427
2025-04-18 16:17:28-07:00,37.875481,-122.25843
2025-04-18 16:17:29-07:00,37.875481,-122.258432
2025-04-18 16:17:30-07:00,37.875481,-122.258435
2025-04-18 16:17:31-07:00,37.875481,-122.258438
2025-04-18 16:17:32-07:00,37.87548,-122.25844
2025-04-18 16:17:33-07:00,37.87548,-122.258443
2025-04-18 16:17:34-07:00,37.87548,-122.258446
2025-04-18 16:17:35-07:00,37.87548,-122.258448
2025-04-18 16:17:36-07:00,37.87548,-122.258451
2025-04-18 16:17:37-07:00,37.87548,-122.258453
2025-04-18 16:17:38-07:00,37.87548,-122.258456
2025-04-18 16:17:39-07:00,37.87548,-122.258459
2025-04-18 16:17:40-07:00,37.87548,-122.258461
2025-04-18 16:17:41-07:00,37.87548,-122.258464
2025-04-18 16:17:42-07:00,37.875488,-122.258468
2025-04-18 16:17:43-07:00,37.875497,-122.258479
2025-04-18 16:17:44-07:00,37.8755,-122.258439
2025-04-18 16:17:45-07:00,37.875529,-122.258481
2025-04-18 16:17:46-07:00,37.875542,-122.258478
2025-04-18 16:17:47-07:00,37.875556,-122.258472
2025-04-18 16:17:48-07:00,37.87557,-122.258488
2025-04-18 16:17:49-07:00,37.875581,-122.258491
2025-04-18 16:17:50-07:00,37.875593,-122.258495
2025-04-18 16:17:51-07:00,37.875611,-122.258503
2025-04-18 16:17:52-07:00,37.875619,-122.258498
2025-04-18 16:17:54-07:00,37.875634,-122.258498
2025-04-18 16:17:55-07:00,37.875646,-122.258495
2025-04-18 16:17:56-07:00,37.875655,-122.2585
2025-04-18 16:17:57-07:00,37.875667,-122.258503
2025-04-18 16:17:58-07:00,37.875672,-122.258504
2025-04-18 16:17:59-07:00,37.875684,-122.258511
2025-04-18 16:18:00-07:00,37.875695,-122.258514
2025-04-18 16:18:01-07:00,37.875713,-122.258517
2025-04-18 16:18:02-07:00,37.875724,-122.258519
2025-04-18 16:18:03-07:00,37.875735,-122.258521
2025-04-18 16:18:04-07:00,37.875744,-122.258514
2025-04-18 16:18:05-07:00,37.875754,-122.258521
2025-04-18 16:18:06-07:00,37.875763,-122.258524
2025-04-18 16:18:07-07:00,37.875784,-122.258522
2025-04-18 16:18:08-07:00,37.875793,-122.258524
2025-04-18 16:18:09-07:00,37.875803,-122.258526
2025-04-18 16:18:10-07:00,37.875816,-122.258529
2025-04-18 16:18:11-07:00,37.875822,-122.25853
2025-04-18 16:18:12-07:00,37.875834,-122.258536
2025-04-18 16:18:13-07:00,37.875844,-122.258537
2025-04-18 16:18:14-07:00,37.875855,-122.258537
2025-04-18 16:18:15-07:00,37.87587,-122.258539
2025-04-18 16:18:16-07:00,37.875878,-122.258541
2025-04-18 16:18:17-07:00,37.875886,-122.258549
2025-04-18 16:18:18-07:00,37.875901,-122.258556
2025-04-18 16:18:19-07:00,37.875921,-122.25856
2025-04-18 16:18:20-07:00,37.875931,-122.258562
2025-04-18 16:18:21-07:00,37.87594,-122.258565
2025-04-18 16:18:22-07:00,37.875946,-122.258566
2025-04-18 16:18:23-07:00,37.875954,-122.25857
2025-04-18 16:18:24-07:00,37.875957,-122.258573
2025-04-18 16:18:25-07:00,37.875931,-122.258573
2025-04-18 16:18:26-07:00,37.875919,-122.258576
2025-04-18 16:18:27-07:00,37.875908,-122.25858
2025-04-18 16:18:28-07:00,37.875907,-122.258586
2025-04-18 16:18:29-07:00,37.875908,-122.258613
2025-04-18 16:18:30-07:00,37.875909,-122.258623
2025-04-18 16:18:31-07:00,37.875905,-122.258627
2025-04-18 16:18:32-07:00,37.875906,-122.258621
2025-04-18 16:18:33-07:00,37.875908,-122.258616
2025-04-18 16:18:34-07:00,37.875909,-122.25861
2025-04-18 16:18:35-07:00,37.875911,-122.258604
2025-04-18 16:18:36-07:00,37.875913,-122.258598
2025-04-18 16:18:37-07:00,37.875914,-122.258592
2025-04-18 16:18:38-07:00,37.875916,-122.258587
2025-04-18 16:18:39-07:00,37.875917,-122.258581
2025-04-18 16:18:40-07:00,37.875919,-122.258575
2025-04-18 16:18:41-07:00,37.875914,-122.258562
2025-04-18 16:18:42-07:00,37.875927,-122.258554
2025-04-18 16:18:43-07:00,37.875935,-122.258552
2025-04-18 16:18:44-07:00,37.875948,-122.258556
2025-04-18 16:18:45-07:00,37.875969,-122.25856
2025-04-18 16:18:46-07:00,37.875976,-122.258562
2025-04-18 16:18:47-07:00,37.875984,-122.258564
2025-04-18 16:18:48-07:00,37.876008,-122.258588
2025-04-18 16:18:49-07:00,37.876021,-122.2586
2025-04-18 16:18:50-07:00,37.876028,-122.258598
2025-04-18 16:18:51-07:00,37.876047,-122.258607
2025-04-18 16:18:52-07:00,37.876053,-122.258599
2025-04-18 16:18:53-07:00,37.87606,-122.258602
2025-04-18 16:18:54-07:00,37.876071,-122.258603
2025-04-18 16:18:55-07:00,37.876083,-122.258607
2025-04-18 16:18:56-07:00,37.876107,-122.258602
